Date,Device Category,Browser,Total Visitors,Sessions,Bounce Rate
2019-06-09,mobile,Chrome,930,969,36.0165
2019-06-09,mobile,Safari,1085,1163,46.6896
2019-06-09,mobile,Safari (in-app),116,116,33.6207
2019-06-09,mobile,Samsung Internet,194,543,42.9098
2019-06-09,tablet,Safari,78,116,67.2414
2019-06-10,desktop,Chrome,3333,3643,30.8537
2019-06-10,desktop,Edge,426,465,24.9462
2019-06-10,desktop,Firefox,233,349,44.4126
2019-06-10,desktop,Internet Explorer,775,814,14.2506
2019-06-10,desktop,Opera,39,39,0
2019-06-10,desktop,Safari,659,736,42.1196
2019-06-10,mobile,Android Webview,39,39,100
2019-06-10,mobile,Chrome,620,736,21.0598
2019-06-10,mobile,Safari,1899,2093,40.7549
2019-06-10,mobile,Safari (in-app),116,116,100
2019-06-10,mobile,Samsung Internet,116,504,23.0159
2019-06-10,tablet,Chrome,39,39,100
2019-06-10,tablet,Internet Explorer,39,39,0
2019-06-11,desktop,Chrome,3449,3798,42.8647
2019-06-11,desktop,Edge,310,349,44.4126
2019-06-11,desktop,Firefox,155,155,25.1613
2019-06-11,desktop,Internet Explorer,930,969,31.9917
2019-06-11,desktop,Safari,465,543,42.9098
2019-06-11,mobile,Android Webview,39,39,100
2019-06-11,mobile,Chrome,1085,1240,34.3548
2019-06-11,mobile,Safari,1628,1822,42.5357
2019-06-11,mobile,Safari (in-app),78,78,100
2019-06-11,mobile,Samsung Internet,233,581,33.3907
2019-06-11,tablet,Amazon Silk,39,39,100
2019-06-11,tablet,Chrome,78,78,50
2019-06-11,tablet,Internet Explorer,39,39,0
2019-06-11,tablet,Safari,116,194,0
2019-06-11,tablet,Safari (in-app),39,39,100
2019-06-12,desktop,Chrome,2907,3139,41.9879
2019-06-12,desktop,Edge,78,78,0
2019-06-12,desktop,Firefox,233,233,16.7382
2019-06-12,desktop,Internet Explorer,659,736,26.3587
2019-06-12,desktop,Opera,39,39,0
2019-06-12,desktop,Safari,581,620,68.7097
2019-06-12,mobile,Chrome,1008,1201,41.965
2019-06-12,mobile,Safari,2287,2558,40.8913
2019-06-12,mobile,Safari (in-app),233,233,83.2618
2019-06-12,mobile,Samsung Internet,194,736,52.7174
2019-06-12,tablet,Chrome,39,39,100
2019-06-12,tablet,Internet Explorer,78,78,50
2019-06-12,tablet,Safari,78,78,0
2019-06-12,tablet,Safari (in-app),39,39,100
2019-06-13,desktop,Chrome,2868,3449,42.708
2019-06-13,desktop,Edge,155,194,59.7938
2019-06-13,desktop,Firefox,271,271,71.5867
2019-06-13,desktop,Internet Explorer,504,504,38.4921
2019-06-13,desktop,Opera,78,78,50
2019-06-13,desktop,Safari,233,233,49.7854
2019-06-13,mobile,Android Webview,39,39,0
2019-06-13,mobile,Chrome,891,1201,35.4704
2019-06-13,mobile,Edge,39,39,0
2019-06-13,mobile,Opera,39,39,0
2019-06-13,mobile,Safari,1550,1744,46.6743
2019-06-13,mobile,Safari (in-app),78,78,50
2019-06-13,mobile,Samsung Internet,271,775,50.0645
2019-06-13,tablet,Internet Explorer,78,78,0
2019-06-13,tablet,Safari,155,155,0
2019-06-14,desktop,'Mozilla,39,39,100
2019-06-14,desktop,Chrome,2403,3023,39.7287
2019-06-14,desktop,Edge,116,116,33.6207
2019-06-14,desktop,Firefox,349,349,22.3496
2019-06-14,desktop,Internet Explorer,736,736,52.7174
2019-06-14,desktop,Opera,39,39,100
2019-06-14,desktop,Safari,271,388,50
2019-06-14,mobile,Android Webview,39,39,100
2019-06-14,mobile,Chrome,581,659,23.5205
2019-06-14,mobile,Opera,39,39,0
2019-06-14,mobile,Safari,1434,1667,39.5321
2019-06-14,mobile,Safari (in-app),116,116,67.2414
2019-06-14,mobile,Samsung Internet,349,736,52.7174
2019-06-14,tablet,Amazon Silk,39,39,0
2019-06-14,tablet,Safari,78,78,0
2019-06-15,desktop,Chrome,1046,1201,35.4704
2019-06-15,desktop,Edge,39,39,0
2019-06-15,desktop,Firefox,39,39,100
2019-06-15,desktop,Internet Explorer,78,78,50
2019-06-15,desktop,Safari,310,310,50
2019-06-15,mobile,Android Webview,155,155,25.1613
2019-06-15,mobile,Chrome,659,698,44.4126
2019-06-15,mobile,Safari,1085,1124,62.0996
2019-06-15,mobile,Safari (in-app),78,78,50
2019-06-15,mobile,Samsung Internet,155,388,39.9485
2019-06-15,tablet,Safari,78,78,50
2019-06-16,desktop,Chrome,930,1008,38.4921
2019-06-16,desktop,Edge,194,194,59.7938
2019-06-16,desktop,Firefox,116,155,50.3226
2019-06-16,desktop,Internet Explorer,39,78,0
2019-06-16,desktop,Safari,78,78,100
2019-06-16,desktop,YaBrowser,39,39,100
2019-06-16,mobile,Android Webview,116,116,0
2019-06-16,mobile,Chrome,969,1008,34.623
2019-06-16,mobile,Edge,39,39,100
2019-06-16,mobile,Safari,1163,1201,45.2123
2019-06-16,mobile,Safari (in-app),155,155,25.1613
2019-06-16,mobile,Samsung Internet,78,194,59.7938
2019-06-16,tablet,Chrome,78,78,50
2019-06-16,tablet,Safari,39,39,100
2019-06-17,desktop,Chrome,2790,3100,36.2581
2019-06-17,desktop,Edge,310,465,24.9462
2019-06-17,desktop,Firefox,194,233,49.7854
2019-06-17,desktop,Internet Explorer,543,659,47.041
2019-06-17,desktop,Opera,39,116,33.6207
2019-06-17,desktop,Safari,543,620,18.7097
2019-06-17,mobile,Android Webview,78,78,100
2019-06-17,mobile,Chrome,1008,1240,40.6452
2019-06-17,mobile,Safari,2248,2674,43.4929
2019-06-17,mobile,Safari (in-app),155,155,74.8387
2019-06-17,mobile,Samsung Internet,155,543,42.9098
2019-06-17,tablet,Chrome,39,39,100
2019-06-17,tablet,Internet Explorer,78,78,50
2019-06-17,tablet,Safari,116,116,0
2019-06-17,tablet,Safari (in-app),39,39,100
2019-06-18,desktop,Chrome,3217,3527,50.5529
2019-06-18,desktop,Edge,388,426,45.5399
2019-06-18,desktop,Firefox,194,310,25.1613
2019-06-18,desktop,Internet Explorer,698,736,31.6576
2019-06-18,desktop,Mozilla Compatible Agent,39,39,100
2019-06-18,desktop,Safari,426,581,46.6437
2019-06-18,mobile,Android Webview,116,116,33.6207
2019-06-18,mobile,Chrome,1240,1318,55.8422
2019-06-18,mobile,Safari,2093,2364,42.6396
2019-06-18,mobile,Safari (in-app),194,194,59.7938
2019-06-18,mobile,Samsung Internet,233,581,40.1033
2019-06-18,tablet,Chrome,78,78,0
2019-06-18,tablet,Safari,194,233,49.7854
2019-06-19,desktop,Chrome,3217,3914,26.7246
2019-06-19,desktop,Edge,194,194,40.2062
2019-06-19,desktop,Firefox,349,388,39.9485
2019-06-19,desktop,Internet Explorer,543,581,19.9656
2019-06-19,desktop,Mozilla Compatible Agent,39,39,100
2019-06-19,desktop,Safari,310,310,25.1613
2019-06-19,mobile,Android Webview,155,155,25.1613
2019-06-19,mobile,Chrome,620,698,44.4126
2019-06-19,mobile,Firefox,39,78,50
2019-06-19,mobile,Opera,39,39,100
2019-06-19,mobile,Safari,2132,2558,45.4652
2019-06-19,mobile,Safari (in-app),39,39,100
2019-06-19,mobile,Samsung Internet,310,736,42.1196
2019-06-19,tablet,Amazon Silk,39,39,0
2019-06-19,tablet,Internet Explorer,78,78,0
2019-06-19,tablet,Safari,233,233,49.7854
2019-06-20,desktop,Chrome,2829,3139,44.4409
2019-06-20,desktop,Edge,39,39,0
2019-06-20,desktop,Firefox,388,388,29.8969
2019-06-20,desktop,Internet Explorer,814,814,42.8747
2019-06-20,desktop,Safari,388,388,29.8969
2019-06-20,mobile,Android Webview,116,116,33.6207
2019-06-20,mobile,Chrome,620,698,38.8252
2019-06-20,mobile,Safari,2015,2209,47.3517
2019-06-20,mobile,Safari (in-app),349,349,66.7622
2019-06-20,mobile,Samsung Internet,233,581,53.3563
2019-06-20,tablet,Internet Explorer,78,233,33.4764
2019-06-20,tablet,Safari,116,194,59.7938
2019-06-21,desktop,Chrome,2170,2674,46.3725
2019-06-21,desktop,Edge,155,194,20.1031
2019-06-21,desktop,Firefox,233,271,14.3911
2019-06-21,desktop,Internet Explorer,426,504,15.4762
2019-06-21,desktop,Mozilla Compatible Agent,39,39,0
2019-06-21,desktop,Safari,233,271,28.7823
2019-06-21,mobile,Android Webview,39,39,100
2019-06-21,mobile,Chrome,930,969,47.9876
2019-06-21,mobile,Firefox,39,39,0
2019-06-21,mobile,Safari,1822,2170,46.4516
2019-06-21,mobile,Safari (in-app),349,349,33.2378
2019-06-21,mobile,Samsung Internet,155,426,36.385
2019-06-21,tablet,Internet Explorer,78,78,0
2019-06-21,tablet,Safari,194,194,0
2019-06-21,tablet,Samsung Internet,39,39,0
2019-06-22,desktop,Chrome,775,853,36.3423
2019-06-22,desktop,Edge,39,39,0
2019-06-22,desktop,Firefox,78,78,50
2019-06-22,desktop,Internet Explorer,39,78,50
2019-06-22,desktop,Safari,155,155,50.3226
2019-06-22,mobile,Android Webview,155,155,100
2019-06-22,mobile,Chrome,581,775,45.0323
2019-06-22,mobile,Safari,1356,1589,58.5274
2019-06-22,mobile,Safari (in-app),155,155,50.3226
2019-06-22,mobile,Samsung Internet,233,465,41.7204
2019-06-22,tablet,Amazon Silk,39,39,0
2019-06-22,tablet,Chrome,78,78,100
2019-06-22,tablet,Safari,78,78,50
2019-06-23,desktop,Chrome,1085,1279,45.4261
2019-06-23,desktop,Edge,39,39,0
2019-06-23,desktop,Internet Explorer,39,39,0
2019-06-23,desktop,Safari,310,310,0
2019-06-23,mobile,Android Webview,194,194,40.2062
2019-06-23,mobile,Chrome,736,891,21.7733
2019-06-23,mobile,Safari,1511,1589,53.6816
2019-06-23,mobile,Safari (in-app),116,116,100
2019-06-23,mobile,Samsung Internet,194,271,57.1956
2019-06-23,tablet,Internet Explorer,39,39,0
2019-06-23,tablet,Safari,116,116,67.2414
2019-06-23,tablet,Safari (in-app),39,39,100
2019-06-24,desktop,Chrome,2984,3294,35.3066
2019-06-24,desktop,Edge,349,388,20.1031
2019-06-24,desktop,Firefox,426,465,33.3333
2019-06-24,desktop,Internet Explorer,659,814,19.0418
2019-06-24,desktop,Opera,39,39,100
2019-06-24,desktop,Safari,426,426,36.385
2019-06-24,mobile,Android Webview,78,78,100
2019-06-24,mobile,Chrome,1318,1589,36.5639
2019-06-24,mobile,Safari,1511,1705,45.4545
2019-06-24,mobile,Safari (in-app),349,349,66.7622
2019-06-24,mobile,Samsung Internet,465,969,63.9835
2019-06-24,tablet,Amazon Silk,39,39,0
2019-06-24,tablet,Android Webview,39,39,100
2019-06-24,tablet,Safari,271,271,28.7823
2019-06-25,desktop,Chrome,3023,3837,36.3565
2019-06-25,desktop,Edge,310,349,33.2378
2019-06-25,desktop,Firefox,349,388,29.8969
2019-06-25,desktop,Internet Explorer,659,891,26.1504
2019-06-25,desktop,Mozilla Compatible Agent,39,39,100
2019-06-25,desktop,Safari,271,388,10.0515
2019-06-25,mobile,Android Webview,78,78,50
2019-06-25,mobile,Chrome,775,891,34.7924
2019-06-25,mobile,Safari,2248,2519,43.0726
2019-06-25,mobile,Safari (in-app),233,233,83.2618
2019-06-25,mobile,Samsung Internet,233,775,40
2019-06-25,tablet,Android Webview,39,39,100
2019-06-25,tablet,Internet Explorer,39,78,0
2019-06-25,tablet,Safari,116,116,33.6207
2019-06-26,desktop,Chrome,2984,3488,43.32
2019-06-26,desktop,Edge,349,426,18.3099
2019-06-26,desktop,Firefox,155,194,59.7938
2019-06-26,desktop,Internet Explorer,581,853,22.7433
2019-06-26,desktop,Safari,659,736,21.0598
2019-06-26,mobile,Android Webview,155,155,25.1613
2019-06-26,mobile,Chrome,969,1046,40.7266
2019-06-26,mobile,Safari,1705,2248,62.0552
2019-06-26,mobile,Safari (in-app),233,233,66.5236
2019-06-26,mobile,Samsung Internet,271,659,41.1229
2019-06-26,tablet,Internet Explorer,39,78,0
2019-06-26,tablet,Safari,116,116,33.6207
2019-06-26,tablet,Safari (in-app),39,39,100
2019-06-27,desktop,Chrome,349,465,58.2796
2019-06-27,desktop,Edge,39,78,50
2019-06-27,desktop,Internet Explorer,78,78,0
2019-06-27,desktop,Safari,39,39,0
2019-06-27,mobile,Chrome,155,155,0
2019-06-27,mobile,Safari,116,116,33.6207
2019-06-27,tablet,Safari,39,39,0
2019-06-01,desktop,Chrome,1008,1086,24.954
2019-06-01,desktop,Edge,116,116,67.2414
2019-06-01,desktop,Firefox,155,155,50.3226
2019-06-01,desktop,Internet Explorer,116,116,33.6207
2019-06-01,desktop,Safari,194,233,33.4764
2019-06-01,mobile,Chrome,582,698,50
2019-06-01,mobile,Safari,1202,1435,43.2056
2019-06-01,mobile,Safari (in-app),116,116,67.2414
2019-06-01,mobile,Samsung Internet,39,116,100
2019-06-01,tablet,Chrome,39,39,0
2019-06-01,tablet,Safari,194,194,40.2062
2019-06-02,desktop,Chrome,931,969,44.066
2019-06-02,desktop,Edge,155,155,0
2019-06-02,desktop,Firefox,78,78,0
2019-06-02,desktop,Internet Explorer,78,78,50
2019-06-02,desktop,Safari,310,349,66.7622
2019-06-02,mobile,Chrome,465,504,38.4921
2019-06-02,mobile,Safari,1629,1861,45.8356
2019-06-02,mobile,Samsung Internet,194,465,58.2796
2019-06-02,tablet,Chrome,78,78,50
2019-06-02,tablet,Safari,194,194,40.2062
2019-06-03,desktop,Chrome,2753,2947,43.434
2019-06-03,desktop,Edge,465,504,38.4921
2019-06-03,desktop,Firefox,233,271,14.3911
2019-06-03,desktop,Internet Explorer,698,814,38.0835
2019-06-03,desktop,Opera,39,39,0
2019-06-03,desktop,Safari,388,465,41.7204
2019-06-03,mobile,Android Webview,39,39,100
2019-06-03,mobile,Chrome,892,1280,33.3594
2019-06-03,mobile,Safari,2249,2676,49.2526
2019-06-03,mobile,Safari (in-app),39,39,0
2019-06-03,mobile,Samsung Internet,349,543,35.7274
2019-06-03,tablet,Safari,116,271,85.9779
2019-06-04,desktop,Chrome,3141,3490,40
2019-06-04,desktop,Edge,194,194,40.2062
2019-06-04,desktop,Firefox,310,310,37.4194
2019-06-04,desktop,Internet Explorer,698,814,28.6241
2019-06-04,desktop,Safari,349,388,50
2019-06-04,mobile,Android Webview,78,78,100
2019-06-04,mobile,Chrome,853,1008,50
2019-06-04,mobile,Safari,1861,2055,28.3212
2019-06-04,mobile,Safari (in-app),194,194,79.8969
2019-06-04,mobile,Samsung Internet,465,892,30.3812
2019-06-04,tablet,Chrome,39,155,25.1613
2019-06-04,tablet,Internet Explorer,39,39,0
2019-06-04,tablet,Safari,116,271,42.8044
2019-06-05,desktop,Chrome,3141,3529,48.3423
2019-06-05,desktop,Edge,388,388,29.8969
2019-06-05,desktop,Firefox,233,233,49.7854
2019-06-05,desktop,Internet Explorer,427,543,42.9098
2019-06-05,desktop,Mozilla Compatible Agent,78,78,100
2019-06-05,desktop,Safari,504,504,46.2302
2019-06-05,mobile,Android Browser,39,39,100
2019-06-05,mobile,Android Webview,78,78,100
2019-06-05,mobile,Chrome,737,814,38.0835
2019-06-05,mobile,Safari,1978,2288,37.2815
2019-06-05,mobile,Safari (in-app),155,155,50.3226
2019-06-05,mobile,Samsung Internet,155,543,28.5451
2019-06-05,tablet,Amazon Silk,39,39,0
2019-06-05,tablet,Internet Explorer,39,39,0
2019-06-05,tablet,Safari,310,349,66.7622
2019-06-06,desktop,Chrome,2753,3141,46.8959
2019-06-06,desktop,Edge,271,310,37.4194
2019-06-06,desktop,Firefox,388,504,38.4921
2019-06-06,desktop,Internet Explorer,543,582,19.9313
2019-06-06,desktop,Opera,39,39,100
2019-06-06,desktop,Safari,271,271,57.1956
2019-06-06,mobile,Android Webview,39,39,100
2019-06-06,mobile,Chrome,853,1008,34.623
2019-06-06,mobile,Opera,39,39,0
2019-06-06,mobile,Safari,1551,1706,27.2567
2019-06-06,mobile,Safari (in-app),116,116,67.2414
2019-06-06,mobile,Samsung Internet,194,543,49.9079
2019-06-06,tablet,Amazon Silk,39,78,0
2019-06-06,tablet,Chrome,39,39,0
2019-06-06,tablet,Internet Explorer,116,155,50.3226
2019-06-06,tablet,Safari,194,194,40.2062
2019-06-06,tablet,Samsung Internet,39,39,0
2019-06-07,desktop,Chrome,2908,3412,43.1712
2019-06-07,desktop,Edge,233,233,16.7382
2019-06-07,desktop,Firefox,155,155,74.8387
2019-06-07,desktop,Internet Explorer,504,582,40.0344
2019-06-07,desktop,Safari,271,310,25.1613
2019-06-07,mobile,Chrome,659,737,36.7707
2019-06-07,mobile,Edge,39,39,0
2019-06-07,mobile,Opera Mini,39,39,0
2019-06-07,mobile,Safari,1551,1822,38.3095
2019-06-07,mobile,Samsung Internet,116,233,16.7382
2019-06-07,tablet,Chrome,116,116,33.6207
2019-06-07,tablet,Internet Explorer,39,39,0
2019-06-07,tablet,Safari,155,155,0
2019-06-08,desktop,Chrome,737,814,28.6241
2019-06-08,desktop,Edge,78,155,0
2019-06-08,desktop,Firefox,39,39,0
2019-06-08,desktop,Internet Explorer,78,116,33.6207
2019-06-08,desktop,Safari,155,155,25.1613
2019-06-08,mobile,Chrome,892,969,47.9876
2019-06-08,mobile,Firefox,39,39,100
2019-06-08,mobile,Opera Mini,39,39,100
2019-06-08,mobile,Safari,969,1047,29.6084
2019-06-08,mobile,Safari (in-app),194,194,79.8969
2019-06-08,mobile,Samsung Internet,155,349,11.1748
2019-06-08,tablet,Safari,233,271,71.5867
2019-06-09,desktop,Chrome,892,931,37.4866
2019-06-09,desktop,Edge,78,116,33.6207
2019-06-09,desktop,Firefox,116,116,67.2414
2019-06-09,desktop,Internet Explorer,78,78,50
2019-06-09,desktop,Opera,39,39,100
2019-06-09,desktop,Safari,233,233,49.7854
2019-06-09,mobile,Chrome,931,969,36.0165
2019-06-09,mobile,Safari,1086,1163,46.6896
2019-06-09,mobile,Safari (in-app),116,116,33.6207
2019-06-09,mobile,Samsung Internet,194,543,42.9098
2019-06-09,tablet,Safari,78,116,67.2414
2019-06-10,desktop,Chrome,3335,3645,30.8642
2019-06-10,desktop,Edge,427,465,24.9462
2019-06-10,desktop,Firefox,233,349,44.4126
2019-06-10,desktop,Internet Explorer,776,814,14.2506
2019-06-10,desktop,Opera,39,39,0
2019-06-10,desktop,Safari,659,737,42.0624
2019-06-10,mobile,Android Webview,39,39,100
2019-06-10,mobile,Chrome,620,737,21.0312
2019-06-10,mobile,Safari,1900,2094,40.7354
2019-06-10,mobile,Safari (in-app),116,116,100
2019-06-10,mobile,Samsung Internet,116,504,23.0159
2019-06-10,tablet,Chrome,39,39,100
2019-06-10,tablet,Internet Explorer,39,39,0
2019-06-11,desktop,Chrome,3451,3800,42.8684
2019-06-11,desktop,Edge,310,349,44.4126
2019-06-11,desktop,Firefox,155,155,25.1613
2019-06-11,desktop,Internet Explorer,931,969,31.9917
2019-06-11,desktop,Safari,465,543,42.9098
2019-06-11,mobile,Android Webview,39,39,100
2019-06-11,mobile,Chrome,1086,1241,34.4077
2019-06-11,mobile,Safari,1629,1822,42.5906
2019-06-11,mobile,Safari (in-app),78,78,100
2019-06-11,mobile,Samsung Internet,194,543,35.7274
2019-06-11,tablet,Amazon Silk,39,39,100
2019-06-11,tablet,Chrome,78,78,50
2019-06-11,tablet,Internet Explorer,39,39,0
2019-06-11,tablet,Safari,116,194,0
2019-06-11,tablet,Safari (in-app),39,39,100
2019-06-12,desktop,Chrome,2908,3141,41.9612
2019-06-12,desktop,Edge,78,78,0
2019-06-12,desktop,Firefox,233,233,16.7382
2019-06-12,desktop,Internet Explorer,659,737,26.3229
2019-06-12,desktop,Opera,39,39,0
2019-06-12,desktop,Safari,582,620,68.871
2019-06-12,mobile,Chrome,1008,1202,41.9301
2019-06-12,mobile,Safari,2288,2559,40.9144
2019-06-12,mobile,Safari (in-app),233,233,83.2618
2019-06-12,mobile,Samsung Internet,194,737,52.6459
2019-06-12,tablet,Internet Explorer,78,78,50
2019-06-12,tablet,Safari,78,78,0
2019-06-12,tablet,Safari (in-app),39,39,100
2019-06-13,desktop,Chrome,2869,3451,42.6833
2019-06-13,desktop,Edge,155,194,59.7938
2019-06-13,desktop,Firefox,271,271,71.5867
2019-06-13,desktop,Internet Explorer,504,504,38.4921
2019-06-13,desktop,Opera,78,78,50
2019-06-13,desktop,Safari,233,233,49.7854
2019-06-13,mobile,Android Webview,39,39,0
2019-06-13,mobile,Chrome,892,1202,35.5241
2019-06-13,mobile,Edge,39,39,0
2019-06-13,mobile,Opera,39,39,0
2019-06-13,mobile,Safari,1551,1745,46.6476
2019-06-13,mobile,Safari (in-app),78,78,50
2019-06-13,mobile,Samsung Internet,271,776,50
2019-06-13,tablet,Internet Explorer,78,78,0
2019-06-13,tablet,Safari,155,155,0
2019-06-14,desktop,'Mozilla,39,39,100
2019-06-14,desktop,Chrome,2365,2986,38.9484
2019-06-14,desktop,Edge,116,116,33.6207
2019-06-14,desktop,Firefox,349,349,22.3496
2019-06-14,desktop,Internet Explorer,737,737,52.6459
2019-06-14,desktop,Opera,39,39,100
2019-06-14,desktop,Safari,271,388,50
2019-06-14,mobile,Android Webview,39,39,100
2019-06-14,mobile,Chrome,582,659,23.5205
2019-06-14,mobile,Opera,39,39,0
2019-06-14,mobile,Safari,1435,1667,39.5321
2019-06-14,mobile,Safari (in-app),116,116,67.2414
2019-06-14,mobile,Samsung Internet,349,737,52.6459
2019-06-14,tablet,Amazon Silk,39,39,0
2019-06-14,tablet,Safari,78,78,0
2019-06-15,desktop,Chrome,1047,1202,35.5241
2019-06-15,desktop,Edge,39,39,0
2019-06-15,desktop,Firefox,39,39,100
2019-06-15,desktop,Internet Explorer,78,78,50
2019-06-15,desktop,Safari,310,310,50
2019-06-15,mobile,Android Webview,155,155,25.1613
2019-06-15,mobile,Chrome,659,698,44.4126
2019-06-15,mobile,Safari,1086,1125,62.0444
2019-06-15,mobile,Safari (in-app),78,78,50
2019-06-15,mobile,Samsung Internet,155,388,39.9485
2019-06-15,tablet,Safari,78,78,50
2019-06-16,desktop,Chrome,931,1008,38.4921
2019-06-16,desktop,Edge,194,194,59.7938
2019-06-16,desktop,Firefox,116,155,50.3226
2019-06-16,desktop,Internet Explorer,39,78,0
2019-06-16,desktop,Safari,78,78,100
2019-06-16,desktop,YaBrowser,39,39,100
2019-06-16,mobile,Android Webview,116,116,0
2019-06-16,mobile,Chrome,969,1008,34.623
2019-06-16,mobile,Edge,39,39,100
2019-06-16,mobile,Safari,1163,1202,45.1747
2019-06-16,mobile,Safari (in-app),155,155,25.1613
2019-06-16,mobile,Samsung Internet,78,194,59.7938
2019-06-16,tablet,Chrome,78,78,50
2019-06-16,tablet,Safari,39,39,100
2019-06-17,desktop,Chrome,2792,3102,36.2669
2019-06-17,desktop,Edge,310,465,24.9462
2019-06-17,desktop,Firefox,194,233,49.7854
2019-06-17,desktop,Internet Explorer,543,659,47.041
2019-06-17,desktop,Opera,39,116,33.6207
2019-06-17,desktop,Safari,543,620,18.7097
2019-06-17,mobile,Android Webview,78,78,100
2019-06-17,mobile,Chrome,1008,1241,40.6124
2019-06-17,mobile,Safari,2249,2676,43.4604
2019-06-17,mobile,Safari (in-app),155,155,74.8387
2019-06-17,mobile,Samsung Internet,155,543,42.9098
2019-06-17,tablet,Chrome,39,39,100
2019-06-17,tablet,Internet Explorer,78,78,50
2019-06-17,tablet,Safari,116,116,0
2019-06-17,tablet,Safari (in-app),39,39,100
2019-06-18,desktop,Chrome,3218,3529,50.5526
2019-06-18,desktop,Edge,388,427,45.4333
2019-06-18,desktop,Firefox,194,310,25.1613
2019-06-18,desktop,Internet Explorer,698,737,31.6147
2019-06-18,desktop,Mozilla Compatible Agent,39,39,100
2019-06-18,desktop,Safari,388,543,42.9098
2019-06-18,mobile,Android Webview,116,116,33.6207
2019-06-18,mobile,Chrome,1241,1318,55.9181
2019-06-18,mobile,Safari,2094,2365,42.6216
2019-06-18,mobile,Safari (in-app),194,194,59.7938
2019-06-18,mobile,Samsung Internet,233,582,40.0344
2019-06-18,tablet,Chrome,78,78,0
2019-06-18,tablet,Safari,194,233,49.7854
2019-06-19,desktop,Chrome,3218,3916,26.7365
2019-06-19,desktop,Edge,194,194,40.2062
2019-06-19,desktop,Firefox,349,388,39.9485
2019-06-19,desktop,Internet Explorer,543,582,19.9313
2019-06-19,desktop,Mozilla Compatible Agent,39,39,100
2019-06-19,desktop,Safari,310,310,25.1613
2019-06-19,mobile,Android Webview,155,155,25.1613
